Price,Close,High,Low,Open,Volume
Ticker,CTVA,CTVA,CTVA,CTVA,CTVA
Date,,,,,
2019-05-24,26.805328369140625,29.57829337284483,26.343167535189927,27.49856962006668,44000
2019-05-28,26.588109970092773,28.191808492777472,26.352408740382906,27.036406505368557,61500
2019-05-29,26.343168258666992,27.637218276667433,25.566737895265984,27.637218276667433,207800
2019-05-30,26.620466232299805,26.95322263317981,26.08435967699528,26.7960878619869,666000
2019-05-31,24.928955078125,26.42635697563922,24.928955078125,26.343167883388222,853800
2019-06-03,22.932416915893555,24.95668158232293,22.525716707618166,24.531494520124998,19259600
2019-06-04,25.649925231933594,25.825546835270725,22.50723204260371,22.50723204260371,20135100
2019-06-05,25.89025115966797,26.08435787140913,24.457551459610578,25.455820593149365,10740200
2019-06-06,24.864255905151367,25.594470968628343,24.244960232672327,25.594470968628343,13986100
2019-06-07,24.318904876708984,24.89198514044348,23.768934067249038,24.1895003951899,10049100
2019-06-10,23.39457893371582,24.7163590886182,23.218959101095038,24.09706355320952,10247200
2019-06-11,23.061824798583984,23.440796516392872,22.673609653145178,23.117283601359944,11641200
2019-06-12,23.172744750976562,23.523987984471724,22.62739480660544,23.209718465240783,13392000
2019-06-13,23.080312728881836,23.283664635737846,22.830747204200744,23.16350182477679,9710800
2019-06-14,23.283668518066406,23.329883906601236,22.692101319397036,22.886209829852255,7036800
2019-06-17,23.986148834228516,24.86425339193979,23.523987983958246,23.59793364948134,13710100
2019-06-18,25.233980178833008,25.483547445861912,23.801282335673527,24.060093030703904,14485400
2019-06-19,25.0953311920166,25.400357250768053,24.836522271259945,25.400357250768053,10228800
2019-06-20,25.104576110839844,25.511278134334596,24.420578294919014,25.298684575941024,7728000
2019-06-21,25.15079116821289,25.61295199170526,24.83652343020142,24.83652343020142,12548900
2019-06-24,25.89025115966797,26.296953203368542,25.005674611295063,25.08609050087408,6494900
2019-06-25,25.575977325439453,25.96419244644987,25.400355737529075,25.899490220115375,6698600
2019-06-26,27.045652389526367,27.151949170463055,25.742358970384434,25.816304633775335,6735100
2019-06-27,27.332189559936523,28.034674190838615,27.04565035621447,27.156567961460116,5879600
2019-06-28,27.332189559936523,27.49856773080854,27.04565035621447,27.35991984274971,15517800
2019-07-01,27.43387222290039,28.422896299872217,26.759117709471532,27.341439687210578,5272900
2019-07-02,26.796085357666016,27.359922148016512,26.01041157512935,27.267489627188016,5438300
2019-07-03,26.620466232299805,26.7128987617669,26.06587458150495,26.601981136809474,2234900
2019-07-05,26.472578048706055,27.101117208466516,26.121336510430304,26.296958161070215,2888200
2019-07-08,25.668415069580078,26.241493559460523,25.54825225644128,26.241493559460523,3478600
2019-07-09,24.94744110107422,25.668412622152527,24.7995497782382,25.39111506958227,5285700
2019-07-10,24.494525909423828,24.956686775639373,24.439067099119026,24.781065152836405,5133700
2019-07-11,24.42982292175293,24.771820964992166,23.995390592498037,24.54074053896424,6066200
2019-07-12,25.511276245117188,25.631437276135753,24.272685173063422,24.420576486472513,5154500
2019-07-15,25.954954147338867,26.130575769946923,25.3264150879027,25.335658516777205,3443100
2019-07-16,25.751602172851562,26.34316747479096,25.617575108192273,25.816304407375725,3735900
2019-07-17,24.84577178955078,25.61295889273509,24.818043260992525,25.511284683014637,3999300
2019-07-18,24.633174896240234,24.938201010790156,24.414111087382533,24.56847265421508,3009800
2019-07-19,25.317167282104492,25.400356364589236,24.623926103400613,24.76257574954418,4694800
2019-07-22,25.659170150756836,25.74235924332911,25.15079216692587,25.270954973087463,2546100
2019-07-23,25.99192237854004,26.32467693279212,25.372626878649758,25.557490128122378,2921400
2019-07-24,26.176786422729492,26.36165144081796,25.539004049628105,25.66841026749142,2311800
2019-07-25,25.899497985839844,26.25073950397367,25.649930669716245,25.97344366139454,3532200
2019-07-26,26.324684143066406,26.366278694116,25.55749712826579,25.622199371453185,3052700
2019-07-29,26.60198402404785,26.759118812295338,26.176795047552996,26.21376876855431,6245200
2019-07-30,27.04766273498535,27.19622688275241,25.812736871259002,25.9984407277154,7142300
2019-07-31,27.39121437072754,27.99474924842428,26.65768608495532,27.01980842837595,7662000
2019-08-01,29.01612091064453,30.436749056987466,27.214799628630747,27.391218139648437,11564200
2019-08-02,29.211105346679688,29.28538830862736,28.64471192985498,28.728278491042825,7305800
2019-08-05,27.762619018554688,28.756130532145626,27.52120472453209,28.440435053116317,5552500
2019-08-06,27.901897430419922,28.05974517791894,27.363358369129724,27.911182800390833,5355900
2019-08-07,28.449718475341797,28.626136941783738,27.326215407639438,27.465492398618643,4925200
2019-08-08,29.350387573242188,29.517520715228937,28.47758214898001,28.514721863308452,3962600
2019-08-09,29.368953704833984,29.712505326917935,28.988262372013114,29.656794875310894,4753200
2019-08-12,27.51192283630371,29.554658338974363,27.400501930196366,29.238962819997926,7112500
2019-08-13,27.484067916870117,27.994750896288657,27.10337658217557,27.23336822689956,6855400
2019-08-14,26.314136505126953,27.26122299547174,26.25842605598998,27.0383794279206,4580100
2019-08-15,26.388418197631836,27.14051547383752,25.933445683828232,26.861961451836386,3561600
2019-08-16,28.07832145690918,28.143317288524138,26.51841441413585,26.639122476566705,4285100
2019-08-19,28.38472557067871,28.63542524271296,28.087600820565473,28.55185868536821,4207300
2019-08-20,28.096885681152344,28.48686235135881,27.939037939140125,28.43115190447308,3073700
2019-08-21,28.394014358520508,28.7654203408713,28.115460314508265,28.134029285373238,2815400
2019-08-22,28.124746322631836,28.737566650145453,28.050463353475312,28.579718882694767,3351400
2019-08-23,26.9733829498291,28.004036041873256,26.750539373090454,27.669769791263622,3911600
2019-08-26,26.945524215698242,27.367998759770224,26.62054338848833,27.251934305124042,3479800
2019-08-27,26.676259994506836,27.326221799103248,26.49519968678448,27.066236723063994,3528400
2019-08-28,27.084808349609375,27.41907463386073,26.28628412434381,26.44413189512878,5091800
2019-08-29,27.586204528808594,28.06717717510069,27.409787795786002,27.437642137314093,3135600
2019-08-30,27.224084854125977,27.883332038609016,27.1683743981567,27.855475925122644,5220200
2019-09-03,26.211999893188477,27.0198093963711,25.998441690060908,26.917672094439094,3279100
2019-09-04,26.397705078125,26.778396423108585,26.15629075211044,26.574123580020903,2962100
2019-09-05,26.425559997558594,26.917674031087827,25.952018476902584,26.685545070725563,4972700
2019-09-06,26.360563278198242,26.75053998922387,25.896305373215515,26.41627550191859,5140000
2019-09-09,26.694826126098633,26.759821941132113,26.017010096459316,26.323420203762236,4661000
2019-09-10,26.51841163635254,27.047665376639515,26.12843491650897,26.64840505696933,3682900
2019-09-11,27.17765998840332,27.205514331110766,26.10058171896298,26.462702342187594,3033600
2019-09-12,27.762619018554688,27.939037497071805,26.834103320469225,27.39121309352113,7967600
2019-09-13,27.96689796447754,28.180456183281482,27.762623345618618,27.892616767893408,4919600
2019-09-16,27.298364639282227,27.911184936231162,26.77839627814445,27.901899565549712,3300700
2019-09-17,26.908388137817383,27.36336067877526,26.88981739630807,27.224083659462174,4118200
2019-09-18,27.066232681274414,27.354072056439744,26.694826750254123,26.694826750254123,3606000
2019-09-19,27.056943893432617,27.586197499649618,26.98266271661274,27.168366544163913,3222400
2019-09-20,26.852670669555664,27.456205442919572,26.78767486225534,27.251932652689565,6865000
2019-09-23,26.815534591674805,26.92695726303917,26.411630728610138,26.59269101994936,3314300
2019-09-24,26.22128677368164,26.91767364477412,25.962231481028436,26.657688575338373,2840500
2019-09-25,26.184146881103516,26.46270091922027,25.784884794400355,26.202715851575487,3154200
2019-09-26,25.664173126220703,26.18414318817535,25.52489612680551,26.10057663432561,3532100
2019-09-27,25.8127384185791,26.21200049419149,25.357765891091574,25.580609469595466,4534900
2019-09-30,25.99843978881836,26.323420640379222,25.775596231720296,25.905587863943374,6245000
2019-10-01,25.580612182617188,26.351280304138044,25.283487379766285,26.026301157897066,5843200
2019-10-02,25.014219284057617,25.692035477998534,24.717094474165904,25.209206776422718,5181600
2019-10-03,24.958505630493164,25.218490709822483,24.61495575277587,24.986361743958135,3622400
2019-10-04,24.039276123046875,25.105213043863234,23.95663932708784,25.069929340430132,4851400
2019-10-07,24.14141082763672,24.577812616575102,23.89071113630892,24.14141082763672,5474100
2019-10-08,24.345687866210938,24.54067713899371,23.760723589869915,23.80714867953057,6214200
2019-10-09,24.299257278442383,24.912077532521295,23.899995222087252,24.874937823396973,3916700
2019-10-10,23.89071273803711,24.809943230197888,23.87214199572999,24.29926021377639,3003300
2019-10-11,24.754236221313477,25.181354498836196,24.132130435424347,24.234267761332678,4555600
2019-10-14,24.44782257080078,24.856370045881217,24.327116288006096,24.512818397767415,3064900
2019-10-15,24.791372299194336,25.153492890541035,24.201764560076427,24.345683374071488,3826500
2019-10-16,24.949222564697266,25.283487078418755,24.41068342319783,24.466393880317497,3023500
2019-10-17,24.856367111206055,25.264912767047953,24.754229811743954,25.11635038837758,2196500
2019-10-18,24.178552627563477,24.735660698721194,23.80714488545384,24.69852098711225,4332300
2019-10-21,23.677148818969727,24.679945639285968,23.61215300753304,24.410677024619265,3318300
2019-10-22,24.12284278869629,24.187838618690673,23.426455859893252,23.686440950874328,4166600
2019-10-23,23.779294967651367,24.15998638022259,23.412530728148653,24.03927831028321,4140000
2019-10-24,24.48495864868164,24.6520899792605,23.677149248036688,23.797855504177484,5359700
2019-10-25,24.819225311279297,25.03278350649118,24.364252811087493,24.484960849079066,2676900
2019-10-28,24.856367111206055,25.19991694775507,24.698519362493375,24.874937851290664,2943500
2019-10-29,24.86565589904785,25.292772353681777,24.531389615592783,24.614956186456553,2837000
2019-10-30,25.515615463256836,25.617752774800095,24.986361705266237,25.11635335922787,5993500
2019-10-31,24.494245529174805,25.515613242710486,23.445023475644827,24.605668202161898,7084400
2019-11-01,24.308544158935547,24.69852086949079,23.686438496168932,24.308544158935547,10081500
2019-11-04,23.899991989135742,24.5313828978702,23.816425441156003,24.299253991482708,8316200
2019-11-05,23.825712203979492,24.169263784775584,22.990048446290256,23.658579098241024,8240500
2019-11-06,24.262113571166992,24.438532043572064,23.881422289821312,23.97427421061362,6560000
2019-11-07,24.280683517456055,24.587093606372978,24.25282918182917,24.577808237496342,4554200
2019-11-08,24.32711410522461,24.478462276297062,24.05784367937666,24.234262173173477,2998800
2019-11-11,24.828516006469727,24.828516006469727,23.853574978523387,24.178555911506702,3258300
2019-11-12,24.809940338134766,25.292768955816335,24.633523619792204,25.00492956762293,4665500
2019-11-13,23.881427764892578,24.642812273142518,23.640013423887012,24.60567078790928,3759900
2019-11-14,24.494245529174805,24.93993445011987,23.872139884921523,23.872139884921523,7274500
2019-11-15,23.65858268737793,24.717091927302196,23.616799404604556,24.67066507366324,4788600
2019-11-18,23.65858268737793,23.92320955460815,23.547161780651194,23.677153428833513,4656400
2019-11-19,23.862855911254883,24.07177054194806,23.500733557979935,23.72357712945506,4135100
2019-11-20,23.194326400756836,23.862858971932237,23.133974143306226,23.78857777191314,4531200
2019-11-21,23.31502914428711,23.593583138126803,23.147896039582054,23.185035745625896,4165700
2019-11-22,23.714296340942383,23.746794254946526,23.24075303130611,23.24075303130611,11212400
2019-11-25,24.076412200927734,24.24354530901489,23.816427169347367,23.899993723390946,6107900
2019-11-26,24.029987335205078,24.331755668691212,23.862855984339323,23.93713717505853,7580900
2019-11-27,24.309947967529297,24.4685926174417,23.96466370474269,24.048652153516567,6745600
2019-11-29,24.28194808959961,24.337939784134033,23.84334143923898,24.235286860867692,8233100
2019-12-02,23.498064041137695,24.393938532518664,23.3674161227974,24.291287359513174,7232800
2019-12-03,23.003463745117188,23.208769634879616,22.676842194994986,23.162108396322584,8645000
2019-12-04,23.180776596069336,23.527928078665422,22.97547245344324,23.23676831134108,13263000
2019-12-05,23.162107467651367,23.41407280592417,22.490201678868075,23.30208761782153,7510700
2019-12-06,23.572723388671875,23.852683759533434,23.274098518434307,23.330090236617696,5835800
2019-12-09,24.04865074157715,24.384602737004062,23.698699485547017,23.768688668786563,6603500
2019-12-10,24.14197540283203,24.151305871509795,23.722033114555636,23.973998487521474,5134600
2019-12-11,24.44993019104004,24.515254145315154,24.104644144228953,24.160635850758442,5215000
2019-12-12,25.177831649780273,25.266487127243956,24.263292587143848,24.375277797644724,4930200
2019-12-13,24.720552444458008,25.336466411323123,24.692555707802743,25.177821796830965,6268800
2019-12-16,25.70975685119629,25.71908910020276,25.056515440243864,25.140503901357597,9527400
2019-12-17,24.981855392456055,25.709752903755337,24.804546248445927,25.439124843897563,9227900
2019-12-18,25.96172332763672,26.073708540484915,24.720562636630007,24.925866783583036,13869000
